품목보고번호,허가일자,LAST_UPDT_DTM,LCNS_NO,제품명,QLITY_MNTNC_TMLMT_DAYCNT,업소명,식품유형,CHILD_CRTFC_YN,INDUTY_CD_NM,DISPOS,포장재질,USAGE,ETQTY_XPORT_PRDLST_YN,유통기한,HIENG_LNTRT_DVS_NM,PRODUCTION,PRPOS
200205120363 ,20130214,20160706,20020512036 ,열두광주리포도즙,,우리동산과일촌,과.채주스,,식품제조가공업,포도 고유의 맛과 향을 가지며 이미.이취가 없어야한다.,(내부)폴리에틸렌,,N,제조일로부터12개월까지,해당없음,아니오,
200205120365 ,20130214,20160706,20020512036 ,밭두렁노란호박즙,,우리동산과일촌,과.채주스,,식품제조가공업,호박 고유의 맛과 향을 가지며 이미.이취가 없어야한다,(내부)폴리에틸렌,,N,제조일로부터12개월까지,해당없음,아니오,
200205120364 ,20130214,20160706,20020512036 ,햇살가득양파즙,,우리동산과일촌,과.채주스,,식품제조가공업,양파 고유의 맛과 향을 가지며 이미.이취가 없어야한다.,(내부)폴리에틸렌,,N,제조일로부터12개월까지,해당없음,아니오,
200205120367 ,20130214,20160706,20020512036 ,아침에사과즙,,우리동산과일촌,과.채주스,,식품제조가공업,사과 고유의 맛과 향을 가지며 이미.이취가 없어야한다.,(내부)폴리에틸렌,,N,제조일로부터12개월까지,해당없음,아니오,
19780614001329 ,20130114,20160706,19780614001 ,수출용 레쓰비 초키,,롯데칠성음료(주),혼합음료,,식품제조가공업,코코아분말을 주원료로 한 짙은 갈색의 액상 초콜릿드링크,금속캔,,N,제조일로부터 18개월,해당없음,아니오,
19780614001328 ,20121123,20160706,19780614001 ,핫식스라이트,,롯데칠성음료(주),탄산음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취가 없는 황갈색의 탄산음료",금속캔,,N,제조일로부터 12개월,해당없음,아니오,
19780614001321 ,20121115,20200704,19780614001 ,수출용포도스퀴즈,,롯데칠성음료(주),과.채음료,,식품제조가공업,포도과즙을 함유한 적포도 고유의 색택과 향미를 지닌 과채음료,금속캔,제품 그대로 음용한다,,제조일로부터 24개월,해당없음,아니오,
19780614001322 ,20121115,20160706,19780614001 ,수출용파인애플스퀴즈,,롯데칠성음료(주),과.채음료,,식품제조가공업,파인애플과즙을 함유한 파인애플 고유의 색택과 향미를 지닌 과채음료,금속캔,,N,제조일로부터 12개월,해당없음,아니오,
19780614001324 ,20121115,20160706,19780614001 ,수출용사과스퀴즈,,롯데칠성음료(주),과.채음료,,식품제조가공업,사과과즙을 함유한 사과 고유의 색택과 행미를 지닌 과채음료,금속캔,,N,제조일로부터 12개월,해당없음,아니오,
1996044304747 ,20121108,20250909,19960443047 ,유기농야채 퍼플,,(주)비락 진천공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지닌 액상으로서, 이미, 이취가 없어야한다","내면:PE, 외면 :종이",직접 음용,O,45일,해당없음,아니오,
1996044304746 ,20121108,20250909,19960443047 ,유기농야채 레드,,(주)비락 진천공장,과.채주스,,식품제조가공업,액상,"내면 :PE, 외면: 종이",직접 음용,O,45일,예,아니오,
2002055425134 ,20120911,20160706,20020554251 ,풍삼정사과즙,,영농조합법인풍기정품인삼제조창,과.채주스,,식품제조가공업,"사과 고유의 색택과 이미, 이취가 없음.",폴리에틸렌(내면),,N,제조일부터 1년까지(실온),해당없음,아니오,
19710570001411 ,20120827,20250619,19710570001 ,싱그러운 생 식혜,24개월,주식회사 네이처셀 칠곡공장,혼합음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취, 이물이 없을것",캔,제품 그대로 음용한다,N,24개월,아니오,아니오,
1993046102279 ,20120704,20260120,19930461022 ,Dole 스위티오 파인애플,,연세대학교 연세유업,과.채주스,,식품제조가공업,파인애플의 향과 맛을 지닌 균일한 액체,,직 접 음 용,,제조일로부터 8개월,해당없음,아니오,
19730380010217 ,20120620,20230714,19730380010 ,진생업 홍삼 앰플,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,진갈색의 액상,"유리병, 고무마개",음료용,O,24개월,해당없음,아니오,
1996055618028 ,20120328,20230221,19960556180 ,포도즙,,한울식품 영농조합법인,과.채주스,,식품제조가공업,짙은 보라색의 액체로 포도의 달콤한 맛을 지님,"PP파우치, PE파우치",음료용,O,제조일로부터 18개월,아니오,아니오,
19780614001318 ,20120322,20200527,19780614001 ,밀키스포도향,,롯데칠성음료(주),탄산음료,,식품제조가공업,탈지분유와 포도향을 가미한 탄산음료,금속캔,제품 그대로 음용한다,O,24개월(실온),예,아니오,
19730380010213 ,20120312,20230610,19730380010 ,진스트15파우치(수출전용),,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,갈색의 홍삼음료,PET/AL/NY/CPR,"1일 2회,1회1포씩",,제조일로 부터 24개월,해당없음,아니오,
1973028800637 ,20120312,20251003,19730288006 ,데미소다 복숭아,,동아오츠카(주),탄산음료,,식품제조가공업,복숭아 고유의 향취를 지니며 투명한 연갈색을 띄는 발포성 액체,알루미늄캔,개봉 후 직접 음용한다.,O,2년,아니오,아니오,
19730380010214 ,20120216,20230610,19730380010 ,수경인삼 뿌리에서 잎까지 그린진 지,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"이미,이취가 없는 적갈색의 액상","용기(유리병), 뚜껑(AI/PP), 패킹(PE)","1일 2회,1회1포씩",,제조일로 부터 24개월,해당없음,아니오,
19980449002405 ,20111026,20171112,19980449002 ,미닛메이드 오리지널 포도,,해태에이치티비주식회사,과.채주스,,식품제조가공업,보라색의 용액,"유리병,금속캔,합성수지제",그대로 음용,O,제조일로 부터 12개월까지,아니오,아니오,
19730380010208 ,20110808,20230610,19730380010 ,인삼뿌리에서잎까지그린진,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,연갈색의 액상,우리병,음료용,,제조일로부터 12개월,해당없음,아니오,
19880442004106 ,20110728,20160706,19880442004 ,프리미엄야생블루베리진액120,,풀무원건강생활(주),과.채주스,,식품제조가공업,액상,폴리에틸렌,,N,제조일로부터12개월,해당없음,아니오,
19780614001316 ,20110705,20170120,19780614001 ,수출용 포도 드링크,,롯데칠성음료(주),과.채음료,,식품제조가공업,포도과즙을 함유한 고유의 색택과 향미를 지닌 액상식품,,,,제조일로부터 6개월까지,해당없음,아니오,
197603110016 ,20110630,20221215,19760311001 ,리이브 제주감귤,,서울우유협동조합안산공장,과.채음료,,식품제조가공업,감귤의 맛과 향을 가진 과실음료,내면 폴리에틸렌,직접 음용,O,제조일부터 6개월(실온),아니오,아니오,
20020492106362 ,20110623,20240117,20020492106 ,미닛메이드 오리지널 포도,,주식회사 한국음료,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가지고 이미,이취,이물이 없는 액상제품",,개봉후 직접음용,,12개월,해당없음,아니오,
19780614001313 ,20110615,20190926,19780614001 ,제주감귤,,롯데칠성음료(주),혼합음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,,제품 그대로 음용한다,O,제조일로부터12개월(실온),아니오,아니오,
1997061408385 ,20110614,20221116,19970614083 ,미닛메이드 오리지널 포도,,코카콜라음료주식회사,과.채주스,,식품제조가공업,보라색의 용액,"관(알루미늄), 합성수지(PET/PP)",그대로 음용,O,"관, 합성수지제 포장제품: 제조일로부터 12개월",해당없음,아니오,
19880442004101 ,20110405,20160706,19880442004 ,야생블루베리,,풀무원건강생활(주),과.채주스,,식품제조가공업,,PE,,N,제조일로부터 12개월,해당없음,아니오,
19780614001314 ,20110317,20160706,19780614001 ,트로피카나스파클링오렌지,,롯데칠성음료(주),탄산음료,,식품제조가공업,오렌지 과즙을 함유한 고유의 색택과 향미를 지닌 탄산음료,,,N,제조일로부터9개월(실온),해당없음,아니오,
19780614001310 ,20110317,20210611,19780614001 ,트로피카나스파클링포도,,롯데칠성음료(주),탄산음료,,식품제조가공업,포도 과즙을 함유한 고유의 색택과 향미를 지닌 탄산음료,,제품 그대로 음용한다,O,제조일로부터 9개월까지,예,아니오,
1978061400126 ,20110228,20240724,19780614001 ,델몬트오렌지드링크,,롯데칠성음료(주),혼합음료,,식품제조가공업,오렌지 고유의 색택과 향미를 지닌 음료,,제품 그대로 음용한다.,O,제조일로부터 9개월,아니오,아니오,
19780614001266 ,20110228,20190504,19780614001 ,밀키스파인애플향,,롯데칠성음료(주),탄산음료,,식품제조가공업,"탈지분유를 함유한 파인애플색, 향의 탄산음료",,제품그대로 음용,O,"캔:제조이로부터 24개월, 패트:제조일로부터 12개월",해당없음,아니오,
19780614001309 ,20110211,20170901,19780614001 ,트로피카나스파클링사과,,롯데칠성음료(주),탄산음료,,식품제조가공업,사과과즙을 함유한 고유의 색택과 향미를 지닌 탄산음료,,제품 그대로 음용,,제조일로부터9개월(실온),예,아니오,
19780614001339 ,20110110,20160706,19780614001 ,펩시(수출용),,롯데칠성음료(주),탄산음료,,식품제조가공업,콜라원액을 함유한 진한갈색의 탄산음료,"실온보관, 금속캔, 유리병, 합성수지재(PET)",,N,"캔,병 - 제조일로부터 24개월까지
              PET ？ 제조일로부터 12개월까지",해당없음,아니오,
19780614001338 ,20110110,20160706,19780614001 ,파인애플드링크(수출용),,롯데칠성음료(주),과.채음료,,식품제조가공업,파인애플과즙을 함유한 고유의 색택과 향미를 지닌 과채음료,"실온보관, 종이팩",,N,제조일로부터 6개월까지,해당없음,아니오,
19710570001330 ,20101231,20160706,19710570001 ,적포도쌕(LPF),,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"고유의 색택과 향미를 지니고 이미, 이취, 이물이 없을 것",,그대로 음용한다,N,제조일로부터 24개월,해당없음,아니오,
1996055618022 ,20100816,20230221,19960556180 ,한울포도즙,,한울식품 영농조합법인,과.채주스,,식품제조가공업,짙은 보라색의 액체로 포도의 달콤한 맛을 지님,"PP파우치, PE파우치, 유리병",음료용,O,제조일로부터 18개월까지,해당없음,아니오,
19730380010206 ,20100810,20230610,19730380010 ,진스트15 파우치,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,갈색의 홍삼음료,,"1일 2회,1회1포씩",,제조일로 부터 24개월,해당없음,아니오,
19710570001322 ,20100713,20160706,19710570001 ,오렌지쌕24%(LPF),,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"감귤과립을 함유하고, 고유의 색택과 향미를 지닌 과실음료",,제품 그대로 음용한다.,N,제조일로부터 24개월,해당없음,아니오,
1973028800636 ,20100624,20211214,19730288006 ,나랑드사이다,,동아오츠카(주),탄산음료,,식품제조가공업,고유의 레몬라임 향미를 가진 무색의 발포성 액체,,개봉후 직접 음용한다,O,제조일로부터 24개월,아니오,아니오,
19710570001321 ,20100614,20160706,19710570001 ,사각사각배,,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"배과육을 함유하고 고유의 색택과 향미를 지니며, 이미. 이취. 이물이 없을 것",,제품 그대로 음용한다.,N,제조일로부터 24개월,해당없음,아니오,
19710570001319 ,20100603,20160706,19710570001 ,FRUIT4U도시락사과,,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"사과 과육을 함유하고, 고유의 색택과 향미를 지니며 이미,이취,이물이 없을것.",,제품 그대로 음용한다.,N,제조일로부터 24개월,해당없음,아니오,
19780614001334 ,20100603,20160706,19780614001 ,레쓰비초코라떼(수출용),,롯데칠성음료(주),혼합음료,,식품제조가공업,코코아분만을 주원료로 한 짙은 갈색의 액상 초코렛드링크,"밀봉포장, 175 ml 캔",,N,제조일로부터 12개월까지,해당없음,아니오,
19730380010199 ,20100527,20230610,19730380010 ,진스트15앰플,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,진갈색 액상,,음료용,,제조일로부터 24개월,해당없음,아니오,
1981030804681 ,20100430,20240207,19810308046 ,썬업 과일야채샐러드 퍼플,,매일유업(주)평택공장,과.채주스,,식품제조가공업,"제품 고유의 색과 향미를 지니며 이미,이취가 없어야 한다",PP컵,음료용으로 그대로 직접 음용함,N,제조일로부터 70일,아니오,아니오,
198506140551777 ,20100325,20231109,19850614055 ,요미요미 야채와 과일 보라,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 자주색의 젤리음료","치어팩 포장 ？ 내부포장재질(용기,뚜껑): 폴리에틸렌              - 외부포장재질: 종이제",음료로 직접 음용,O,제조일로부터 7개월까지,아니오,아니오,
1973033200831 ,20100324,20240710,19730332008 ,쥬시쿨 파인애플,,(주)빙그레,유산균음료,,식품제조가공업,황색의 액상,,냉장 상태에서 섭취,N,제조일로부터 22일,아니오,아니오,
1973033200830 ,20100324,20240710,19730332008 ,쥬시쿨 자두,,(주)빙그레,유산균음료,,식품제조가공업,적황색의 액상,,냉장 상태에서 섭취,N,제조일로부터 22일,아니오,아니오,
19710570001347 ,20100316,20160706,19710570001 ,딸기쌕(LPFA),,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"딸기 과육을 함유하고 고유의 색탁과 향미를 지니며 이미,이취,이물 없을 것",캔,,N,제조일로부터 24개월,해당없음,아니오,
19710570001277 ,20100316,20160706,19710570001 ,복숭아쌕17%(LPF),,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"복상아 과욕을 함유하고, 고유의 색택과 향미를 지닌 과실 음료",,,N,제조일로부터 24개월,해당없음,아니오,
19780614001306 ,20100305,20200605,19780614001 ,핫식스,,롯데칠성음료(주),탄산음료,,식품제조가공업,각종 비타민과 아미노산을 함유한 황갈색의 탄산음료,,제품그대로 음용,O,제조일로부터 12개월,예,아니오,
